UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,Navigations,A51471,,,,,,,,,1642,The most remarkable passages from m,,,,
,Navigations,A51536,,,,,,,,,1674,A brief discourse of a passage by t,,,,
,Navigations,A51759,,,,,,,,,1677,The voyages {amp} travels of Sir John M,,,,
,Navigations,A51766,,,,,,,,,1699,A Manifesto or declaration set fort,,,,
,Navigations,A51818,,,,,,,,,1683,The traveller's guide and the count,,,,
,Navigations,A51876,,,,,,,,,1668,"A Map of the whole world, or, The O",,,,
,Navigations,A52147,,,,,,,,,1667,The second and third advice to a pa,,,,
,Navigations,A52213,,,,,,,,,1650,"Newes from sea, concerning Prince R",,,,
,Navigations,A52218,,,,,,,,,1691,News from the East-Indies,,,,
,Navigations,A52346,,,,,,,,,1673,An embassy from the East-India Comp,,,,
,Navigations,A52487,,,,,,,,,1678,The seaman's companion,,,,
,Navigations,A52618,,,,,,,,,1694,An account of several late voyages,,,,
,Navigations,A52629,,,,,,,,,1642,A geographicall description of the,,,,
,Navigations,A52655,,,,,,,,,1661,A narrative of the success of the v,,,,
,Navigations,A52851,,,,,,,,,1668,"The Isle of Pines, or, A late disco",,,,
,Navigations,A52852,,,,,,,,,1668,"The Isle of Pines, or, A late disco",,,,
,Navigations,A52872,,,,,,,,,1698,A New and exact description of Mosc,,,,
,Navigations,A52886,,,,,,,,,1690,A short account of the present stat,,,,
,Navigations,A52961,,,,,,,,,1695,The new politicks of the court of F,,,,
,Navigations,A53019,,,,,,,,,1693,A New-Years-gift to the Honourable,,,,
,Navigations,A53044,,,,,,,,,1668,"The description of a new world, cal",,,,
,Navigations,A53049,,,,,,,,,1666,Observations upon experimental phil,,,,
,Navigations,A53149,,,,,,,,,1676,News from New-England,,,,
,Navigations,A53222,,,,,,,,,1671,"America : being the latest, and mos",,,,
,Navigations,A53223,,,,,,,,,1673,Asis.,,,,
,Navigations,A53224,,,,,,,,,1675,"Britannia, volume the first, or, An",,,,
,Navigations,A53234,,,,,,,,,1679,Mr. Ogilby's pocket book of roads,,,,
,Navigations,A53237,,,,,,,,,1673,Queries in order to the description,,,,
,Navigations,A53238,,,,,,,,,1673,Queries in order to the description,,,,
,Navigations,A53241,,,,,,,,,1676,Mr. Ogilby's Tables of his measur'd,,,,
,Navigations,A53252,,,,,,,,,1684,"Eben-ezer, or, A small monument of",,,,
,Navigations,A53322,,,,,,,,,1669,The voyages and travells of the amb,,,,
,Navigations,A53529,,,,,,,,,1682,Prologue to a new play called Venic,,,,
,Navigations,A53649,,,,,,,,,1696,A voyage to Suratt in the year 1689,,,,
,Navigations,A54105,,,,,,,,,1681,A brief account of the province of,,,,
,Navigations,A54140,,,,,,,,,1685,A further account of the province o,,,,
,Navigations,A54152,,,,,,,,,1686,Information and direction to such p,,,,
,Navigations,A54171,,,,,,,,,1683,"A letter from William Penn, popriet",,,,
,Navigations,A54174,,,,,,,,,1683,"A letter from William Penn, proprie",,,,
,Navigations,A54214,,,,,,,,,1681,Some account of the Province of Pen,,,,
,Navigations,A54357,,,,,,,,,1690,The perfection of military discipli,,,,
,Navigations,A54661,,,,,,,,,1685,A true account of the captivity of,,,,
,Navigations,A54665,,,,,,,,,1659,"Villare cantianum, or, Kent surveye",,,,
,Navigations,A54677,,,,,,,,,1671,The history of the conquest of Chin,,,,
,Navigations,A54705,,,,,,,,,1676,The present state of Tangier,,,,
,Navigations,A54967,,,,,,,,,1698,A plain and uninterested reflection,,,,
,Navigations,A55115,,,,,,,,,1688,The pleasant adventures of the witt,,,,
,Navigations,A55116,,,,,,,,,1651,The Pleasant and delightful history,,,,
,Navigations,A55155,,,,,,,,,1686,The natural history of Stafford-shi,,,,
,Navigations,A55157,,,,,,,,,1683,A panegyrick mercury upon the succe,,,,
,Navigations,A55274,,,,,,,,,1697,A poem upon the undertaking of the,,,,
,Navigations,A55410,,,,,,,,,1666,"Poor Robins Character of France, or",,,,
,Navigations,A55497,,,,,,,,,1655,A new booke of mapps,,,,
,Navigations,A55601,,,,,,,,,1683,The present prospect of the famous,,,,
,Navigations,A55718,,,,,,,,,1687,"The present state of Hungary. Or, A",,,,
,Navigations,A55719,,,,,,,,,1673,The Present state of Ireland,,,,
,Navigations,A55720,,,,,,,,,1683,The present state of Jamaica,,,,
,Navigations,A55772,,,,,,,,,1663,A description of Wales,,,,
,Navigations,A56024,,,,,,,,,1682,Proposals by the proprietors of Eas,,,,
,Navigations,A56041,,,,,,,,,1696,Proposals for setling the East-Indi,,,,
,Navigations,A56069,,,,,,,,,1664,"A prospect of Hungary, and Transylv",,,,
,Navigations,A56070,,,,,,,,,1673,"A Prospect of the Navy Royal, or, A",,,,
,Navigations,A56484,,,,,,,,,1683,A particular account of the suddain,,,,
,Navigations,A56491,,,,,,,,,1689,A Particular relation of the great,,,,
,Navigations,A56585,,,,,,,,,1696,"Travels thro' Germany, Bohemia, Swi",,,,
,Navigations,A57347,,,,,,,,,1650,Sir Walter Rawleigh his apologie fo,,,,
,Navigations,A57371,,,,,,,,,1670,The adventures of (Mr. T.S.),,,,
,Navigations,A57454,,,,,,,,,1694,An account of Sueden,,,,
,Navigations,A57484,,,,,,,,,1666,"The history of the Caribby-islands,",,,,
,Navigations,A57786,,,,,,,,,1690,"The royal flight, or, The conquest",,,,
,Navigations,A57795,,,,,,,,,1695,"The royal progress; or, A diary of",,,,
,Navigations,A57800,,,,,,,,,1690,"The Royal voyage, or, The Irish exp",,,,
,Navigations,A57948,,,,,,,,,1686,"The present state of the Morea, cal",,,,
,Navigations,A57997,,,,,,,,,1687,"The history of the Turkish Empire,",,,,
,Navigations,A57999,,,,,,,,,1700,The history of the Turks.,,,,
,Navigations,A58159,,,,,,,,,1693,A collection of curious travels {amp} v,,,,
,Navigations,A58175,,,,,,,,,1673,"Observations topographical, moral,",,,,
,Navigations,A58224,,,,,,,,,1698-1699?,Reasons against making the river Da,,,,
,Navigations,A58251,,,,,,,,,1690,Reasons humbly offered against graf,,,,
,Navigations,A58255,,,,,,,,,1720,"Reasons humbly offered, for not dou",,,,
,Navigations,A58415,,,,,,,,,1672,A relation concerning the particula,,,,
,Navigations,A58478,,,,,,,,,1671,"The Religious-rebell, or, The pilgr",,,,
,Navigations,A58495,,,,,,,,,1670,Remarks on the present condition of,,,,
,Navigations,A58781,,,,,,,,,1685,The model of the government of the,,,,
,Navigations,A58985,,,,,,,,,1665,A second narrative of the signal vi,,,,
,Navigations,A58992,,,,,,,,,1684,"Anglorum speculum, or The worthies",,,,
,Navigations,A59133,,,,,,,,,1682,A description of New-England in gen,,,,
,Navigations,A59233,,,,,,,,,1641,Sad nevvs from the seas,,,,
,Navigations,A59365,,,,,,,,,1641,Seaven great matters of note,,,,
,Navigations,A59617,,,,,,,,,1680,A discourse touching Tanger,,,,
,Navigations,A60024,,,,,,,,,1700,A short abstract of a case which wa,,,,
,Navigations,A60038,,,,,,,,,1696,A Short account of the manifest han,,,,
,Navigations,A60039,,,,,,,,,1690,A short account of the mineral wate,,,,
,Navigations,A60162,,,,,,,,,1669,A true relation of Virginia and Mar,,,,
,Navigations,A60180,,,,,,,,,1683,"An account of the Scotish atlas, or",,,,
,Navigations,A60373,,,,,,,,,1693,Theatrum Scoti{aelig},,,,
,Navigations,A60466,,,,,,,,,1661,The trade {amp} fishing of Great-Britai,,,,
,Navigations,A60582,,,,,,,,,1678,"Remarks upon the manners, religion",,,,
,Navigations,A60771,,,,,,,,,1712,"Some considerations humbly offered,",,,,
,Navigations,A60772,,,,,,,,,1700,Some considerations,,,,
,Navigations,A60781,,,,,,,,,1700,Some considerations on the proposal,,,,
,Navigations,A60784,,,,,,,,,1690,Some considerations relating to the,,,,
,Navigations,A60785,,,,,,,,,1698,Some considerations shewing the jus,,,,
,Navigations,A60818,,,,,,,,,1680,Some of the by-laws made by the Gov,,,,
,Navigations,A60917,,,,,,,,,1698,A journey to London in the year 169,,,,
,Navigations,A61047,,,,,,,,,1676,An epitome of Mr. John Speed's thea,,,,
,Navigations,A61161,,,,,,,,,1665,Observations on Monsieur de Sorbier,,,,
,Navigations,A61210,,,,,,,,,1692,A description of France in its seve,,,,
,Navigations,A61788,,,,,,,,,1677,Strange news from Virginia,,,,
,Navigations,A61855,,,,,,,,,1684,The perillous and most unhappy voya,,,,
,Navigations,A61915,,,,,,,,,1669,"The mariners magazine, or, Sturmy's",,,,
,Navigations,A61930,,,,,,,,,1698,The Substance of the arguments for,,,,
,Navigations,A61934,,,,,,,,,1648,Subtilty and cruelty: or A true rel,,,,
,Navigations,A61936,,,,,,,,,1700,A Succinct description of France,,,,
,Navigations,A61975,,,,,,,,,1665,A summary narration of the signal v,,,,
,Navigations,A61982,,,,,,,,,1687,A supplement to Dr. Burnet's letter,,,,
,Navigations,A61992,,,,,,,,,1684,A survey of the buildings and encro,,,,
,Navigations,A62166,,,,,,,,,1684,"Anglorum speculum, or, The worthies",,,,
,Navigations,A62173,,,,,,,,,1695,The present state of Persia,,,,
,Navigations,A62355,,,,,,,,,1660,"Italy in its original glory, ruine,",,,,
,Navigations,A62650,,,,,,,,,1692,Two journeys to Jerusalem,,,,
,Navigations,A62935,,,,,,,,,1698,An Account of Monsieur de la Salle',,,,
,Navigations,A63085,,,,,,,,,1641,A treacherous plot of a confederaci,,,,
,Navigations,A63248,,,,,,,,,1699,A trip to Ireland,,,,
,Navigations,A63277,,,,,,,,,1683,A true account of a bloody fight be,,,,
,Navigations,A63318,,,,,,,,,1663,A true account of the great tryals,,,,
,Navigations,A63325,,,,,,,,,1679,True account of the invitation and,,,,
,Navigations,A63381,,,,,,,,,1690,A True and faithful account of an i,,,,
,Navigations,A63400,,,,,,,,,1690,A true and impartial account of The,,,,
,Navigations,A63401,,,,,,,,,1695,A true and impartial history of the,,,,
,Navigations,A63407,,,,,,,,,1680,A collection of several relations a,,,,
,Navigations,A63414,,,,,,,,,1684,Collections of travels through Turk,,,,
,Navigations,A63417,,,,,,,,,1683,A True and particular relation of t,,,,
,Navigations,A63431,,,,,,,,,1666,A True and perfect narrative of the,,,,
,Navigations,A63435,,,,,,,,,1642,A True and perfect relation of a gr,,,,
,Navigations,A63439,,,,,,,,,1677,The six voyages of John Baptista Ta,,,,
,Navigations,A63440,,,,,,,,,1642,A True and perfect relation of the,,,,
,Navigations,A63443,,,,,,,,,1681,A True and perfect relation of the,,,,
,Navigations,A63507,,,,,,,,,1657,A true description of Jamaica,,,,
,Navigations,A63558,,,,,,,,,1676,A True narrative of a wonderful acc,,,,
,Navigations,A63576,,,,,,,,,1656,A true narrative of the late succes,,,,
,Navigations,A63652,,,,,,,,,1700,A true relation of a most horrid co,,,,
,Navigations,A63660,,,,,,,,,1642,A True relation of certaine passage,,,,
,Navigations,A63669,,,,,,,,,1684,A True relation of the actions of t,,,,
,Navigations,A63791,,,,,,,,,1684,Friendly advice to the gentlemen-pl,,,,
,Navigations,A64031,,,,,,,,,1642,The tvvo petitions of the Buckingha,,,,
,Navigations,A64175,,,,,,,,,1650,"A late weary, merry voyage and jour",,,,
,Navigations,A64213,,,,,,,,,1648,Tailors travels from London to the,,,,
,Navigations,A64216,,,,,,,,,1649,"John Taylors vvandering,",,,,
,Navigations,A64318,,,,,,,,,1672,The compleat gunner,,,,
,Navigations,A64489,,,,,,,,,1695,Thesaurus geographicus,,,,
,Navigations,A64495,,,,,,,,,1687,The travels of Monsieur de Thevenot,,,,
,Navigations,A64518,,,,,,,,,1693,Tables of the emperour,,,,
,Navigations,A64545,,,,,,,,,1688,A relation of the voyage to Siam,,,,
,Navigations,A64548,,,,,,,,,1698,An historical and geographical acco,,,,
,Navigations,A64809,,,,,,,,,1675,The history of the Sevarites or Sev,,,,
,Navigations,A64918,,,,,,,,,1666,The Victory over the fleet of the s,,,,
,Navigations,A64937,,,,,,,,,1642,The Valiant resolvtion of the sea-m,,,,
,Navigations,A64941,,,,,,,,,1670,A relation of the coasts of Africk,,,,
,Navigations,A65012,,,,,,,,,1665,The travels of Sig. Pietro della Va,,,,
,Navigations,A65019,,,,,,,,,1665,The travels of Sig. Pietro della Va,,,,
,Navigations,A65124,,,,,,,,,1684,A complete collection of all the la,,,,
,Navigations,A65182,,,,,,,,,1698,Voyages and discoveries in South-Am,,,,
,Navigations,A65183,,,,,,,,,1675,"The Voyages &amp; travels of that renowned captain, Sir Francis Drake, into the West-Indies, and round the world : giving a perfect relation of his strange adventures, and many wonderful discoveries, his fight with the Spaniard, and many barbarous nations : his taking St. Jago, St. Domingo, Carthagena, St. Augusta and many other places in the golden country of America, and other parts of the world : his description of monsters and monstrous people : with other other remarkable passages not before extant : containted in the history of his life and death, both pleasant and profitable to the reader.",,,,
,Navigations,A65185,,,,,,,,,1683,The Voyages of the ever renowned Sr,,,,
,Navigations,A65341,,,,,,,,,1673,"Nevvs from the channel, or The disc",,,,
,Navigations,A65526,,,,,,,,,1664,An history of the transactions betw,,,,
,Navigations,A65574,,,,,,,,,1675,New-England's present sufferings un,,,,
,Navigations,A65605,,,,,,,,,1649,VVhat will you have? A calfe with a,,,,
,Navigations,A65620,,,,,,,,,1682,A journey into Greece by George Whe,,,,
,Navigations,A65740,,,,,,,,,1680,There was a paper published on Frid,,,,
,Navigations,A65771,,,,,,,,,1688,A true account of the passages at M,,,,
,Navigations,A65782,,,,,,,,,1641,The Evropean mercury,,,,
,Navigations,A65810,,,,,,,,,1662,The rarities of Russia with the int,,,,
,Navigations,A65813,,,,,,,,,1683,A true copy of a letter from an Eng,,,,
,Navigations,A65949,,,,,,,,,1692,"Safety in war, or, The infallible a",,,,
,Navigations,A66231,,,,,,,,,1694,A charter of regulations granted to,,,,
,Navigations,A66356,,,,,,,,,1650,"Virginia, more especially the south",,,,
,Navigations,A66359,,,,,,,,,1650,"Virgo triumphans, or, Virginia in g",,,,
,Navigations,A66538,,,,,,,,,1682,The case of John Wilmore truly and,,,,
,Navigations,A66582,,,,,,,,,1682,An account of the province of Carol,,,,
,Navigations,A66777,,,,,,,,,1666,Sigh for the pitchers,,,,
,Navigations,A66798,,,,,,,,,1653,A description of the grand signour',,,,
,Navigations,A66980,,,,,,,,,1653,The map of Ireland,,,,
,Navigations,A67015,,,,,,,,,1700,A letter of advice and comfort to t,,,,
,Navigations,A67213,,,,,,,,,1654,The humble petition and remonstranc,,,,
,Navigations,A67329,,,,,,,,,1700,An account of the Islands of Orkney,,,,
,Navigations,A67491,,,,,,,,,1678,"The present state of Egypt, or, A n",,,,
,Navigations,A67506,,,,,,,,,1700,"A journey to Hell, or, A visit paid",,,,
,Navigations,A67509,,,,,,,,,1699,A journey to Scotland,,,,
,Navigations,A67524,,,,,,,,,1700,A step to the Bath,,,,
,Navigations,A67525,,,,,,,,,1700,A step to the Bath,,,,
,Navigations,A67527,,,,,,,,,1698,A trip to Jamaica,,,,
,Navigations,A67529,,,,,,,,,1699,A walk to Islington,,,,
,Navigations,A67715,,,,,,,,,1654,Cyrus le Grand the entire story,,,,
,Navigations,A67738,,,,,,,,,1677,England's improvement by sea and la,,,,
,Navigations,A67892,,,,,,,,,1602,Salmacis and Hermaphroditus. Salmac,,,,
,Navigations,A68148,,,,,,,,,1569,"A true declaration of the troublesome voyadge of M. Iohn Haukins to the parties of Guynea and the west Indies, in the yeares of our Lord 1567. and 1568",,,,
,Navigations,A68165,,,,,,,,,1592,"A discourse of the great ouerthrow giuen by the French King vnto the leaguers in Poictiers, in Februarie last",,,,
,Navigations,A68181,,,,,,,,,1480,Here endeth the discripcion of Britayne ...,,,,
,Navigations,A68252,,,,,,,,,1633,"The strange and dangerous voyage of Captaine Thomas Iames, in his intended discouery of the Northwest Passage into the South Sea",,,,
,Navigations,A68278,,,,,,,,,1591,[The] troublesome raigne of Iohn King of England,,,,
,Navigations,A68345,,,,,,,,,1609,The Low-Country common wealth,,,,
,Navigations,A68413,,,,,,,,,1582,"The first booke of the historie of the discouerie and conquest of the East Indias, enterprised by the Portingales, in their daungerous nauigations, in the time of King Don Iohn, the second of that name",,,,
,Navigations,A68499,,,,,,,,,1622,"The 26. of Iuly. A true, plaine, and compendious discourse of the besieging of Bergen up Zome",,,,
,Navigations,A68500,,,,,,,,,1622,August II. 1622. A remonstration of the French subiects professing the reformed religion vnto the French King,,,,
,Navigations,A68764,,,,,,,,,1612,The theatre of the empire of Great Britaine,,,,
,Navigations,A68945,,,,,,,,,1589,A summarie and true discourse of Sir Francis Drakes VVest Indian voyage,,,,
,Navigations,A68946,,,,,,,,,1589,A summarie and true discourse of Sir Frances Drakes VVest Indian voyage,,,,
,Navigations,A69093,,,,,,,,,1606,Monsieur D'Oliue,,,,
,Navigations,A69607,,,,,,,,,1699,The Present condition of the Muscovite empire till the year 1699,,,,
,Navigations,A69789,,,,,,,,,1698,The history of Poland [vol 2],,,,
,Navigations,A69794,,,,,,,,,1691,"An accurate description of the United Netherlands, and of the most considerable parts of Germany, Sweden, &amp; Denmark",,,,
,Navigations,A69796,,,,,,,,,1687,"An historical and geographical account of the Morea, Negropont, and the maritime places, as far as Thessalonica",,,,
,Navigations,A69842,,,,,,,,,1699,An account of the first voyages and discoveries made by the Spaniards in America,,,,
,Navigations,A69885,,,,,,,,,1699,Anglia rediviva,,,,
,Navigations,A69891,,,,,,,,,1688,"To the King's Most Excellent Majesty, the humble address of George Lord Dartmouth, admiral of Your Majesties fleet for the present expedition, and the commanders of Your Majesties ships of war now actually at the Spithead in Your Majesties service under his Lordships command",,,,
,Navigations,A69916,,,,,,,,,1698,A voyage to the East-Indies,,,,
,Navigations,A70052,,,,,,,,,1693,"A new discovery of Terra incognita Australis, or, The southern world, by James Sadeur, a French-man, who being cast there by a shipwrack, lived 35 years in that country and gives a particular description of the manners, customs, religion, laws, studies and wars of those southern people, and of some animals peculiar to that place ...",,,,
,Navigations,A70095,,,,,,,,,1682,The present state of Carolina with advice to the setlers,,,,
,Navigations,A70163,,,,,,,,,1660,A sommary description manifesting that greater profits are to bee done in the hott then in the could [sic] parts off the coast off America,,,,
,Navigations,A70258,,,,,,,,,1670,"Memorabilia mundi, or, Choice memoirs of the history and description of the world",,,,
,Navigations,A70427,,,,,,,,,1694,An historical and geographical description of France,,,,
,Navigations,A70558,,,,,,,,,1691,"A brief account concerning several of the agents of New-England, their negotiation at the Court of England",,,,
,Navigations,A70735,,,,,,,,,1670,Africa,,,,
,Navigations,A70807,,,,,,,,,1680,The English atlas,,,,
,Navigations,A70850,,,,,,,,,1673,The famous history of Valentine and Orson,,,,
,Navigations,A70955,,,,,,,,,1687,"The present state of the islands in the archipelago, or Arches, seas of Constantinople and gulph [sic] of Smyrna",,,,
,Navigations,A70970,,,,,,,,,1700,Remarks upon the navy.,,,,
,Navigations,A71098,,,,,,,,,1671,"The hairy-giants, or, A description of two islands in the South Sea called by the name of Benganga and Coma",,,,
,Navigations,A71275,,,,,,,,,1679,The Wonderful preservation of Gregory Crow,,,,
,Navigations,A71306,,,,,,,,,1625,Purchas his pilgrimes [part 4],,,,
,Navigations,A72050,,,,,,,,,1605,The First and second part of the history of the famous Euordanus Prince of Denmark :$bWith the strange aduentures of Iago Prince of Saxonie: and of both theyr seuerall fortunes in loue.,,,,
,Navigations,A72217,,,,,,,,,1625,"A new and accurate map of the world :$bdrawne according to the truest descriptions, latest discoueries, and best obseruations that haue been made by English or strangers. VVith briefe and most plaine notes vpon the vvhole body of cosmographie, for the easie vnderstanding thereof: pleasant and vsefull for all such as desire to know further then of their owne home.",,,,
,Navigations,A72509,,,,,,,,,1576,"A perambulation of Kent :$bconteining the description, hystorie, and customes of that shyre. Collected and written (for the most part) in the yeare. 1570. by William Lambard of Lincolnes Inne Gent. and nowe increased by the addition of some things which the authour him selfe hath obserued since that time.",,,,
,Navigations,A72554,,,,,,,,,1624,"A voyage into Nevv England begun in 1623. and ended in 1624 :$bPerformed by Christopher Levett, his Maiesties woodward of Somerset-shire, and one of the Councell of New-England.",,,,
,Navigations,A72861,,,,,,,,,1603,"Nevves from Malta :$bwritten by a gentleman of that iland, to a friend of his in Fraunce. Shewing the desperate assault and surprising of two castles of the Turkes, by the Italians forces, vpon the eight day of September last past. Translated according to the Italian copie.",,,,
,Navigations,A72937,,,,,,,,,1630,"The Continuation of our newes from the 4. to the 17. of this instant: :$bContaining amongst other things, these particulars. A great ouerthrow giuen to the king of Persia by the Turkes. A letter written by the king ow Sweden, being a second manifestation of his proceeding, &amp; the reasons thereof, with seuerall passages concerning Germany, and of the administrator of Hall, his preparation and successe in, and neere Magdenburg. The valour and courage of the Protestants in Bohemia, in resisting the tyranny of the imperialists ouer their conscience. Some late passages of the king of Denmarke, and those of Hamborough, and of his good successe against the Hamburgers, and others.",,,,
,Navigations,A72938,,,,,,,,,1622,"The late proceedings in all troubled parts of Christendome this 25 of Iune 1622 :$bVVith the besidgeing and taking in of the citty of Mayneuelte by the protestants in Switzerland, which was vnder the Arch Duke Leopoldus custodie. The weekely newes from Italy, Germanie, Hungaria, Bohemia, the Palatinate, and the Low Countries. Printed this 25. of Iune",,,,
,Navigations,A73047,,,,,,,,,1596,"The second booke of Primaleon of Greece.And Prince Edward of England :$bContinuing the course of their rare fortunes, knightly aduentures, successe in loue, and admirable escape from verie perillous enchauntments: as the like delightfull historie hath sildome been heard of. Translated out of French by A.M. one of the messengers of her Maiesties chamber.",,,,
,Navigations,A73520,,,,,,,,,1585,"The mathematical ievvel :$bshewing the making, and most excellent vse of a singuler instrument so called: in that it performeth with wonderfull dexteritie, whatsoeuer is to be done, either by quadrant, ship, circle, cylinder, ring, dyall, horoscope, astrolabe, sphere, globe, or any such like heretofore deuised: ... The vse of which iewel, is so aboundant and ample, that it leadeth any man practising thereon, the direct pathway ... through the whole artes of astronomy, cosmography, ... and briefely of whatsoeuer concerneth the globe or sphere: ... The most part newly founde out by the author, compiled and published ... by Iohn Blagraue of Reading gentleman and well willer to the mathematickes, who hath cut all the prints or pictures of the whole worke with his owne hands. 1585.",,,,
,Navigations,A73547,,,,,,,,,1621,"Newes from Argeir :$bof the proceedings of our royall fleete since their departure from England, and what happened betweene them, and the Turkish Callies vpon Christmas day last. To the tune of, King Henries going to Bolloigne.",,,,
,Navigations,A73575,,,,,,,,,1589,"The marchants avizo :$bVery necessarie for their sonnes and seruants, when they first send them beyond the seas, as to Spaine and Portingale or other countreyes. Made by their hartie wellwiller in Christ. I.B. marchant.",,,,
,Navigations,A73587,,,,,,,,,1561,"Newes come latle fro[m] Pera :$bof two most mighti armies as wel of foteme[n] as of horsme[n], tra[n]slated out of Italien, to Fre[n]che and so into Engleshe. And first of the great Duke of Moscouia [and] of the Soffy, and y[e] othere of an Hebrewe people neuer spoken of before, fou[n]de not lo[n]g ago comming from y[e] mountaines called Caspii, with a newe inuencio[n] of weapons, with y[e] nomber of y[e] squadrons, and with the names of two earles [and] capitayns. And the cause whi y[e] great Turk hath forbydde[n] wyne, with mani other newes neuer hard of.",,,,
,Navigations,A73698,,,,,,,,,1599,"A true report of a voyage made this last summer by a fleete of 73. shippes, sent forth at the command and direction of the states generall of the vnited prouinces :$bto the coast of Spaine and the Canary-Isles: and in what sort the said fleet tooke the principall town, and two castles of the Grand Canaria; as also an other towne in the island of Gomera: with the successe of part of the saide fleete in their returne homeward. Which set saile for Spaine the 25. of May, and returned home the 10. of Septemb. 1599.",,,,
,Navigations,A73765,,,,,,,,,,"Good newes for Christendome :$bSent to a Venetian in Ligorne, from a merchant in Alexandria. Discouering a wonderfull and strange apparition, visibly seene for many dayes togither in Arabia, ouer the place, where the supposed tombe of Mahomet (the Turkish prophet) is inclosed: by which the learned Arabians prognosticate the reducing &amp; calling of the great Turke to Christianitie. With many other notable accidents: but the most remarkable is the miraculous rayning of bloud about Rome. Done out of the Italian.",,,,
,Navigations,A73958,,,,,,,,,1603,By the King. A proclamation to represse all piracies and depredations vpon the sea,,,,
,Navigations,A73966,,,,,,,,,1609,"By the King. A proclamation inhibiting the importation of pepper from forraine parts, by any other persons then those of the East Indian Company",,,,
,Navigations,A74298,,,,,,,,,1649,"An act declaring the grounds and causes of making prize the ships and goods that shall be taken from time to time by the Parliaments ships at sea, and for the encouragement of officers, mariners and seamen. :$bDie Martis, 17 April, 1649. Ordered by the Commons assembled in Parliament, that this act be forthwith printed and published. Hen: Scobell, Cleric. Parliament'.",,,,
,Navigations,A74331,,,,,,,,,1649,"An act for taking of the accompts belonging to the Navy &amp; Customs. :$bDie Mercurii, 8 Augusti, 1649. Ordered by the Commons assembled in Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliment'.",,,,
,Navigations,A74343,,,,,,,,,1649,"An act for the punishment of crimes committed upon, or beyond the seas. :$bDie Jovis, 20 Septembr. 1649. Ordered by the Commons assembled in Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliament'.",,,,
,Navigations,A74375,,,,,,,,,1650,"An act for preventing injuries and wrongs done to merchants at sea, in their persons, ships or goods; :$band prohibiting mariners from serving under forraign princes or states without license. Die Sabbathi, 13^0 Aprilis, 1650. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.",,,,
,Navigations,A74399,,,,,,,,,1650,"An act for making ships and merchandizes taken, :$bor to be taken from the King of Portugal or any of his subjects, to be prize. Die Veneris, 8 Novembr. 1650. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.",,,,
,Navigations,A74424,,,,,,,,,1651,"An act for making navigable the river of VVye. :$bThursday, the 26th of June, 1651. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.",,,,
,Navigations,A74432,,,,,,,,,1651,"An act for increase of shipping, :$band encouragement of the navigation of this nation. Thursday the ninth of October, 1651. Ordered by the Parliament, that this act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.",,,,
,Navigations,A74453,,,,,,,,,1652,"An act for calling home sea-men and mariners, :$band inhibiting such to serve abroad without licence. Thursday the 9th of September, 1652. Ordered by the Parliament, that this Act be forthwith printed and published. Hen: Scobell, Cleric. Parliamenti.",,,,
,Navigations,A74547,,,,,,,,,1654,"An ordinance appointing a committee of the adventurers for lands in Ireland, for determining differences among the said adventurers..",,,,
,Navigations,A74586,,,,,,,,,1657,"An order of Parliament with the consent of His Highness the Lord Protector, :$bfor a day of publike thanksgiving with the cities of London and Westminster, the late lines of communication, and weekly bills of mortality, on Wednesday the third of June next; for the great success God hath been pleased to give the Navy of this Commonwealth under the command of General Blake against the Spaniard. Together with a narrative of the same success, as it was communicated in a letter from the said General. Thursday the 28th of May, 1657. Ordered by the Parliament, that this narrative be printed and published, with the order of the House for the day of thanksgiving. Hen: Scobell, Clerk of the Parliament.",,,,
,Navigations,A74802,,,,,,,,,1648,"A declaration of His Excellency Robert E. of Warwick Lord High Admirall of England, :$bconcerning the uniting of the two navies, and restoring of the Kings Majesty, the Prince of Wales, the Duke of York and the rest of the royall issue to their just rights and privledges. And his resolution touching all those who endeavour to obstruct the treaty, and hinder the setling of truth, and happy peace, in this unsetled church and kindome. With His Majesties last and finall propositions to all loyall and reasonable subjects. Subscribed Charles R.",,,,
,Navigations,A74856,,,,,,,,,1643,"A discourse, or parly, continued betwixt Partricius and Peregrine (upon their landing in France) :$btouching the civill wars of England and Ireland.",,,,
,Navigations,A74866,,,,,,,,,1652,"The geometrical sea-man: or, the art of navigation performed by geometry. :$bShewing how all the three kinds of sayling, viz. by the plain chart, by Mercators chart, by a great circle. may be easily and exactly performed by a plain ruler and a pair of compasses, without arithmeticall calculation. /$cBy Henry Phillippes.",,,,
