"UID","COLLECTION","TCP","EEBO","ECCO","VID","Book ID","STC","ESTC","Status","Author","Date","Title","Terms","Publisher","Pages","Word Count"
,"Evans","N00513",,,,,,,," Keith, George, 1639?-1716.","Anno Dom. 1693.","The heresie and hatred which has falsly [sic] charged upon the innocent justly returned upon the guilty. Giving some brief and impartial account of the most material passages of a late dispute in writing, that hath passed at Philadelphia betwixt John Delavall and George Keith, with some intermixt remarks and observations on the whole.",,"[Philadelphia] : Printed and sold by William Bradford at Philadelphia,,",,
,"Evans","N00514",,,,,,,," Keith, George, 1639?-1716.","in the year 1693.","New-England's spirit of persecution transmitted to Pennsilvania, and the pretended Quaker found persecuting the true Christrian-Quaker, in the tryal of Peter Boss, George Keith, Thomas Budd, and William Bradford, at the sessions held at Philadelphia the nineth, tenth and twelfth days of December, 1692. Giving an account of the most arbitrary procedure of that court.",,"[New York] : Printed [by William Bradford?],",,
,"Evans","N00515",,,,,,,," Lawson, Deodat.",1693,"Christ's fidelity the only shield against Satans malignity. Asserted in a sermon delivered at Salem-village, the 24th of March, 1692. Being lecture-day there, and a time of public examination, of some suspected for witchcraft. / By Deodat Lawson, formerly Preacher of the Gospel there. ; [Six lines of Scripture texts]",,"Boston : Printed, by B. Harris, & sold by Nicholas Buttolph, next to Guttridg's coffee-house,,",,
,"Evans","N00516",,,,,,,," Lawson, Deodat.",1693,"The duty & property of a religious housholder [sic] opened in a sermon delivered at Charlestown, on Lords Day December. 25. 1692. / By Deodat Lawson, Preacher of the Gospel. ; [Six lines of Scripture texts]",,"Boston in New-England. : Printed by Bartholomew Green, and sold by Samuel Phillips, at the exchange.,",,
,"Evans","N00517",,,,,,,," Campbell, Duncan, d. 1702.",1693,"The library of the late Reverend and learned Mr. Samuel Lee. Containing a choice variety of books upon all subjects; particularly, comentaries on the Bible; bodies of divinity. The works as well of the ancient, as of the modern divines; treatises on the mathemeticks, in all parts: history, antiquities; natural philosophy physick, and chymistry; with grammar and school-books. With many more choice books not mentioned in this catalogue. : Exposed at the most easy rates, to sale, by Duncan Cambell, bookseller at the dock-head over-against the conduit.",,"Boston : Printed [by Benjamin Harris] for Duncan Cambell bookseller at the dock-head over-[a]gain[s]t the conduit.,",,
,"Evans","N00519",,,,,,,,"Massachusetts.",1693,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusets-Bay, in New-England. Begun at Boston the eighth day of June, 1692, and continued by several adjournments unto Wednesday the eighth of February following, being the third sessions. Anno regni, Gulielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae quarto, et quinto.",,"Boston : Printed by Benjamin Harris, printer to His Excellency, the governour and Council,,",,
,"Evans","N00520",,,,,,,,"Massachusetts.",1693,"An act passed by the Great and General Court or Assembly of Their Majesties province of the Massachusets-Bay, in New-England. Begun at Boston the eighth day of June, 1692, and continued by several adjournments unto Thursday the second of March following, being the fourth sessions. Anno regni, Gulielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae quinto.",,"Boston : Printed by Benjamin Harris, printer to His Excellency, the governour and Council,,",,
,"Evans","N00521",,,,,,,,"Massachusetts.",1693,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Convened and held at Boston, the thirty-first day of May. 1693. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hibernaie, quinto.",,"Boston. : Printed by Bartholomew Green, and sold by Samuel Phillips.,",,
,"Evans","N00522",,,,,,,,"Massachusetts.",1693,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston, the thirty-first day of May. 1693. And continued by adjournment unto Thursday the sixth day of July following: being the second sessions. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotia, Franciae, et Hiberniae, quinto.",,"Boston. : Printed by Bartholomew Green, and sold by Samuel Phillips.,",,
,"Evans","N00523",,,,,,,,"Massachusetts.",1693,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Convened and held at Boston, the eight [sic] day of November. 1693. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae, quinto.",,"Boston. : Printed by Bartholomew Green, and sold by Samuel Phillips.,",,
,"Evans","N00524",,,,,,,," Mather, Cotton, 1663-1728.",1693,"The day, & the work of the day. A brief discourse, on what fears we may have at this time to quicken us; what hopes there are at this time to comfort us: and what prayers would be likely to turn our prayers into hopes. With reflections upon time and state, now come upon the Church of God, and collections of certain prophecies relating to the present circumstances of New-England. Uttered on a fast, kept in Boston, July 6th. 1693. / By Cotton Mather.",,"Boston : Printed and sold by B. Harris,,",,
,"Evans","N00525",,,,,,,,"Society of Negroes.","1714?]","Rules for the Society of Negroes. 1693.",,"[Boston : Printed by Bartholomew Green?,",,
,"Evans","N00526",,,,,,,," Mather, Cotton, 1663-1728.",1693,"Unum necessarium awakenings for the unregenerate. Or, The nature and necessity of regeneration. Handled in a discourse designed for the service of any that may be thereby assisted in the grand concern of conversion unto God; but especially the rising generation. : With an addition of some other sermons relating to that important subject. / By Cotton Mather. ; [Five lines from Ezekiel]",,"Boston printed, : by B.H. [i.e., Benjamin Harris] for Duncan Campbell, bookseller at the dock head over-against the conduit.,",,
,"Evans","N00527",,,,,,,," Mather, Cotton, 1663-1728.",1693,"Warnings from the dead. Or Solemn admonitions unto all people; but especially unto young persons to beware of such evils as would bring them to the dead. / By Cotton Mather. ; In two discourses, occasioned by a sentence of death, executed on some unhappy malefactors. ; Together with the last confession, made by a young woman, who dyed on June 8. 1693. One of these malefactors.",,"Boston in New-England; : Printed by Bartholomew Green, for Samuel Phillips, at the west end of the Exchange.,",,
,"Evans","N00528",,,,,,,," Mather, Cotton, 1663-1728.",1693,"Winter-meditations directions how to employ the liesure [sic] of the winter for the glory of God. : Accompanied with reflections, as well historical, as theological, not only upon the circumstances of the winter, but also, upon the notable works of God, both in, creation, and providence: especially those, which more immediately concern every particular man, in the whole course of his life: and upon the religious works, wherewith every man should acknowledge God, in and from the accidents of the winter. / By Cotton Mather. ; With a preface of the Reverend, Mr. John Higginson.",,"Boston : Printed and sold by Benjamin Harris over-against the Old-Meeting-House.,",,
,"Evans","N00530",,,,,,,," Mather, Cotton, 1663-1728.","1693 [i.e., 1692].","The wonders of the invisible world. Observations as well historical as theological, upon the nature, the number, and the operations of the devils. : Accompany'd with, I. Some accounts of the grievous molestations, by daemons and witchcrafts, which have lately annoy'd the countrey; and the trials of some eminent malefactors executed upon occasion thereof: with several remarkable curiosities therein occurring. II. Some councils, directing a due improvement of the terrible things, lately done, by the unusual & amazing range of evil spirits, in our neighbourhood: & the methods to prevent the wrongs which those evil angels may intend against all sorts of people among us; especially in accusations of the innocent. III. Some conjectures upon the great events, likely to befall, the world in general, and New-England in particular; as also upon the advances of the time, when we shall see better dayes. IV. A short narrative of a late outrage committed by a knot of witches in Swedeland, very much resembling, and so far explaining, that under which our parts of America have laboured! V. The Devil discovered: in a brief discourse upon those temptations, which are the more ordinary devices of the Wicked One. / By Cotton Mather.",,"Boston : printed, and sold by Benjamin Harris,,",,
,"Evans","N00531",,,,,,,," Mather, Increase, 1639-1723.",1693,"Cases of conscience concerning evil spirits personating men, witchcrafts, infallible proofs of guilt in such as are accused with that crime. All considered according to the Scriptures, history, experience, and the judgment of many learned men. / By Increase Mather, president of Harvard College, at Cambridge, and teacher of a church at Boston in New-England. ; [Six lines of quotations]",,"Boston printed, : and sold by Benjamin Harris at the London Coffee-House.,",,
,"Evans","N00532",,,,,,,," Mather, Increase, 1639-1723.",1693,"The great blessing, of primitive counsellours. Discoursed in a sermon, preached in the audience of the governour, Council, and representatives, of the province of the Massachusetts Bay, in New-England. May 31st. 1693. Being the day for the election of counsellours, in that province. / By Increase Mather. President of Harvard Colledge in Cambridge, and teacher of a church at Boston, in New-England. ; [One line epigram in Latin]",,"Boston, : Printed and sold, by Benjamin Harris, over-against the Old-Meeting-House.,",,
,"Evans","N00533",,,,,,,," Mather, Increase, 1639-1723.",1693,"The judgment of several eminent divines of the Congregational way. Concerning a pastors power. Occasionally to exert ministerial acts in another church, besides that which is his own particular flock.",,"Boston : Printed by Benjamin Harris, and are to be sold by Richard Wilkins.,",,
,"Evans","N00534",,,,,,,," Morton, Charles, 1627-1698.",1693,"The spirit of man: or, Some meditations (by way of essay) on the sense of that Scripture. I. Thes. 5.23 And the very God of peace sanctifie you wholly, and I pray God, your whole spirit, and soul, and body, be preserved blameless unto the coming of our Lord Jesus Chrst. By Charles Morton, Minister of the Gospel at Charlstown in New-England. ; [Three lines of Scripture texts]",,"Boston : Printed by B. Harris, for Duncan Campbell, at the dock-head, over-against the conduit.,",,
,"Evans","N00535",,,,,,,,"New York (State).","1693]","Province of New-York, ss. Anno regni Gulielmi & Mariae, Regis & Reginae, Angliae, Scotiae, Franciae & Hiberniae, quinto. An act for restraining and punishing privateers and pyrates.",,"[New York : Printed by William Bradford,",,
,"Evans","N00536",,,,,,,,"New York (State).","1692]","Anno Regni Gulielmi & Mariae, regis & reginae, Angliae, Scotiae, Franciae & Hiberniae, quinto. On the tenth day of September, 1692. in the fifth year of Their Majesties reign this act passed at the city of New-York. : An act for restraining and punishing privateers and pyrates.",,"[New York : Printed by William Bradford,",,
,"Evans","N00537",,,,,,,,"New York (State).","1693]","An act for granting to Their Majesties the rate of one penny per pound upon all the r[oyal] and personal estates within this province of New-York, &c. To be allowed unto His Excellency the governour, for the care of the province, November the 12th, 1692.",,"[New York : Printed by William Bradford,",,
,"Evans","N00538",,,,,,,,"New York (State).",1693,"Anno regni Gulielmi & Mariae, Regis & Reginae, Angliae, Scotiae, Franciae & Hiberniae, quinto. on the 10th of April, anno Domini 1694 [i.e., 1693]. An act for raising six thousand pound for the payment of three hundred volunteers, and their officers, to be imployed in the re-inforcement of the frontiers of this province at Albany, from the first of May next, to the first of May then next following, in the year of our Lord 1694.",,"[New York] : Printed and sold by William Bradford, printer to King William and Queen Mary, at the city of New-York,",,
,"Evans","N00540",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).","1693]","By His Excellency Benjamin Fletcher, captain general and governour in chief of the province of New-York ... A proclamation. ... I do hereby strictly prohibit the breaking of the Lord's Day, all prophane swearing, cursing, drunkenness, idleness and unlawful gaming ... Given under my hand at Philadelphia the 29th day of April, 1693.",,"[New York : Printed by William Bradford,",,
,"Evans","N00541",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).","Anno 1693.","Benjamin Fletcher, captain general and governour in chief of the province of New-York ... To all officers and ministers ecclesiastical and civil ... Whereas I am credibly informed that the son of Warner Wessels, and husband of Antie Christians ... were taken into Salley, where they are now in miserable slavery ... Given under my hand and seal at Fort William Henry the 8th day of June, 1693. ...",,"[New York] : Printed by William Bradford, printer to King William & Queen Mary at the city of New-York,,",,
,"Evans","N00543",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).","Anno 1693.","By His Excellency Benjamin Fletcher, captain general and governour in chief of the province of New-York ... A proclamation. ... the General Assembly aforesaid summoned and called to sit at New-York on the four and twentieth day of October last past, and till now in being, are hereby dissolved. ... Given at Fort William Henry the 27th day of July ... 1693.",,"[New York] : Printed by William Bradford, printer to King William and Queen Mary at the City New-York,,",,
,"Evans","N00544",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).",1693,"By His Excellency, Benjamin Fletcher, captain general and governour-in-chief of Their Majesties province of New-York ... A proclamation. Province of New York, ss. Whereas, there is actual war between our Sovereign Lord and Lady, William and Mary ... and the French King. ... I have received information that the French have designed a squadron of ships, with land forces, against the province of New York. ... Given at Fort William Henry, the 25th day of August, 1693 annoq. regni Regis et Reginae Gulielmi & Mariae Angliae, &c., quinto.",,"[New York] : Printed and sold by William Bradford, printer to Their Majesties King William and Queen Mary at the city of New York,,",,
,"Evans","N00545",,,,,,,,"New York (State).",1693,"A catalogue of fees established by the governour and Council at the humble request of the Assembly[.]",,"[New York] : Printed and sold by William Bradford, printer to Their Majesties, King William and Queen Mary, at the Bible in New-York,,",,
,"Evans","N00546",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).",1693,"An account of several passages and letters between His Excellency Benjamin Fletcher, captain general and governour in chief of the province of New-York, province of Pennsylvania, county of New-Castle &c. commissionated by Their Majesties under the Great Seal of England, to be their lieut. and commander in chief of the militia, and of all forces by sea and land within Their Majesties collony of Connecticut, and of all forts and places of strength within the same. And the present administrators of the laws in the collony of Connecticut, in the month of October, 1693.",,"[New York] : Printed and sold by William Bradford, printer to Their Majesties, King William and Queen Mary, at the Bible in New-York,,",,
,"Evans","N00547",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).",1693,"By His Excellency Benjamin Fletcher, captain general and governour in chief of Their Majesties province of New-York ... A proclamation. ... Given under my hand and seal at arms, at Fort William Henry the eight [sic] day of November, 1693. ...",,"[New York] : Printed and sold by William Bradford, printer to Their Majesties, King William and Queen Mary at the Sign of the Bible in the city of New-York,,",,
,"Evans","N00548",,,,,,,,"New York (State). Governor (1692-1698 : Fletcher).",1693,"By His Excellency Benjamin Fletcher, captain general and governor in chief of Their Majesties province of New-York ... A proclamation. Whereas I am given to understand that sundry souldiers and marriners have deserted Their Majesties service ... Given under my hand and seal at Fort William Henry, the thirteenth day of November, 1693. ...",,"[New York] : Printed and sold by William Bradford, printer to Their Majesties, King William and Queen Mary at the Sign of the Bible in the city of New-York,,",,
,"Evans","N00549",,,,,,,,"New York (N.Y.). Common Council.","Anno Domini 1693.","To His Excellency Benjamin Fletcher ... The humble address of the mayor, recorder, alder-men and commonality of their majesties city of New-York, conven'd in Common Council. ...",,"[New York] : Printed and sold by William Bradford, printer to King William and Queen Mary at the city of New-York,,",,
,"Evans","N00550",,,,,,,,"Pennsylvania.","1693]","Anno regni Gulielmi & Mariae, regis & reginae, Angliae, Scotiae, Franciae & Hiberniae, quinto. An act for granting to King William and Queen Mary the rate of one penny per pound upon the clear value of all the real and personal estates, and six shillings per head upon such as are not otherwise rated by this act. To be imployed by the governour of this province of Pennsylvania and territories thereof, for the time being, towards the support of this government.",,"[New York : Printed by William Bradford,",,
,"Evans","N00551",,,,,,,,,"1693]","To Coll. Benjamin Fletcher, captain general and governor in chief of the province of New-York, province of Pennsilvania, country of New-Castle, & the territories and tracts of land thereon depending, in America, and vice-admiral of the same. The address of some of the peaceable and well affected free-holders and inhabitants of the town and county of Philadelphia.",,"[New York : Printed by William Bradford,",,
,"Evans","N00552",,,,,,,," Phillips, John.","in the year 1693.","A paraphrastical exposition on a letter from a gentleman in Philadelphia to his friend in Boston concerning a certain person who compared himself to Mordecai.",,"[Philadelphia] : Printed [by William Bradford],",,
,"Evans","N00553",,,,,,,," Sault, Richard, d. 1702.",1693,"The second Spira: being a fearful example of an atheist, who had apostatized from the Christian religion, and died in dispair at Westminster, Decemb. 8. 1692. : With an account of his sickness, convictions, discourses with friends, and ministers; and of his dreadful expressions and blasphemies when he left the world. : As also, a letter from an atheist of his acquaintance, with his answer to it. : Publish'd for an example to others, & recommeded [sic] to all young persons, to settle them in their religion. / By J.S., a minister of the Church of England, a frequent visitor of him during his whole sickness.",,"Boston, : Printed by B. Green, for S. Phillips at the Exchange.,",,
,"Evans","N00556",,,,,,,," Willard, Samuel, 1640-1707.",1693,"The doctrine of the covenant of redemption. Wherein is laid the foundation of all our hopes and happiness. Briefly opened and improved. / By Samuel Willard, teacher of a church in Boston. ; [Three lines from Psalms]",,"Boston, : Printed by Benj. Harris over against the Old-Meeting-House.,",,
,"Evans","N00557",,,,,,,," Willard, Samuel, 1640-1707.",1693,"Rules for the discerning of the present times. Recommended to the people of God, in New-England. In a sermon preached on the lecture in Boston; November 27th. 1692. / By Samuel Willard. ; [Two lines from Ecclesiastes]",,"Boston : Printed by Benjamin Harris, over-against the Old-Meeting-House.,",,
,"Evans","N00558",,,,,,,," Allyn, John, d. 1696.","Anno Dom. 1694.","Their Majesties colony of Connecticut in New-England vindicated, from the abuses of a pamphlet, licensed and printed at New-York 1694. Intituled, Some seasonable considerations for the good people of Connecticut. : By an answer thereunto. : [Six lines of Scripture texts]",,"Boston in New-England. : Printed by Bartholomew Green.,",,
,"Evans","N00560",,,,,,,," Bulkeley, Gershom, 1636-1713.","anno Domini, 1694.","Some seasonable considerations for the good people of Connecticut[.]",,"[New York] : Lisenced [sic] by M. Clarkson, secretary, and printed [by William Bradford] at New-York,,",,
,"Evans","N00561",,,,,,,," Keith, George, 1639?-1716.","in the year 1694.","Truth advanced in the correction of many gross & hurtful errors; wherein is occasionally opened & explained many great and peculiar mysteries and doctrines of the Christian religion. / By George Keith. ; Whereunto is added, a chronological treatise of the several ages of the world ...",,"[New York] : Printed [by William Bradford],",,
,"Evans","N00564",,,,,,,," Makemie, Francis, 1658-1708.","MDCXCIIII. [1694]","An answer to George Keith's libel. Against a catechism published, by Francis Makemie. To which is added, by way of postscript. A brief narrative of a late difference among the Quakers, begun at Philadelphia.",,"Boston, : Printed, by Benjamin Harris, at the Sign of the Bible, over-against the Blew-Anchor.,",,
,"Evans","N00565",,,,,,,,"Massachusetts.",1694,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston, the eighth day of November, 1693. And continued by adjournment unto Wednesday the fourteenth day of February following: being the second sessions. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hibernaie, sexto.",,"Boston. : Printed by Bartholomew Green, and sold by Samuel Phillips.,",,
,"Evans","N00566",,,,,,,,"Massachusetts.",1694,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Convened and held at Boston, on Wednesday the thirtieth of May. 1694. : Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae, sexto.",,"Boston. : Printed by Bartholomew Green, printer to His Excellency, the governour and Council.,",,
,"Evans","N00567",,,,,,,,"Massachusetts.",1694,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston, the thirtieth day of May, 1694. And continued by adjournment unto Wednesday the fifth day of September following: being the second sessions. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae, sexto.",,"Boston. : Printed by Bartholomew Green, printer to His Excellency, the governour and Council.,",,
,"Evans","N00568",,,,,,,,"Massachusetts.",1694,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston, the thirtieth day of May, 1694. And continued by adjournments unto Tuesday the sixteenth day of October following: being the third sessions. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae, sexto.",,"Boston. : Printed by Bartholomew Green, printer to His Excellency, the governour and Council.,",,
,"Evans","N00569",,,,,,,," Mather, Cotton, 1663-1728.",1694,"Early religion. Urged in a sermon. the duties, wherein, and the reasons wherefore, young people should become religious. Whereto are added, the extracts of several papers, written by several persons, who are dying in their youth, left behind them those admonitions for the young survivers; with brief memoirs relating to the exemplary lives of some such, that have gone from hence to their everlasting rest. / By Cotton Mather. ; [Two lines of Scripture text]",,"Boston, : printed by B.H. [i.e., Benjamin Harris] for Michael Perry, under the west-end of the Town-House,",,
,"Evans","N00570",,,,,,,," Mather, Cotton, 1663-1728.",1694,"The short history of New-England. A recapitulation of wonderful passages which have occurr'd, first in the protections, and then in the afflictions, of New-England. : With a representation of certain matters calling for the singular attention of that country. Made at Boston-lecture, in the audience of the great and General Assembly of the province of the Massachusett-Bay, June 7. 1694. / By Cotton Mather. ; [Four lines from Samuel]",,"Boston. : Printed by B. Green, for Samuel Phillips, at the Brick Shop, at the west end of the Exchange,,",,
,"Evans","N00571",,,,,,,," Mayhew, Matthew, 1648-1710.",1694,"A brief narrative of the success which the Gospel hath had, among the Indians, of Martha's-Vineyard (and the places adjacent) in New-England. With some remarkable curiosities, concerning the numbers, the customes, and the present circumstances of the Indians on that island. Further explaning [sic] and confirming the account given of those matters, by Mr. Cotton Mather in the Life of the renowned Mr. John Eliot. / By Matthew Mayhew. ; Whereto is added, an account concerning the present state of Christianity among the Indians, in other parts of New-England: expressed in the letters of several worthy persons, best acquainted therewithall.",,"Boston in N.E. : Printed by Bartholomew Green, sold by Michael Perry, under the exchange,,",,
,"Evans","N00572",,,,,,,,"Five Nations.",1694,"An account of the treaty between His Excellency Benjamin Fletcher captain general and governour in chief of the province of New-York, &c and the Indians of the Five Nations, viz. the Mohaques, Oneydes, Onnondages, Cajonges and Sennekes at Albany, beginning the 13th day of August, 1694.",,"[New York] : Printed & sold by William Bradford, printer to Their Majesties, King William and Queen Mary, at the Sign of the Bible in New-York,,",,
,"Evans","N00573",,,,,,,,"New York (State).",1694,"The laws & acts of the General Assembly for Their Majesties province of New-York, as they were enacted in divers sessions, the first of which began April, the 9th, annoq; Domini, 1691.",,"At New-York, : Printed and sold by William Bradford, printer to Their Majesties, King William & Queen Mary,,",,
,"Evans","N00574",,,,,,,,"New York (State).","1694]","Anno regni Gulielmi & Mariae, Regis & Regina, Angliae, Scotiae, Franciae & Hiberna [sic], sexto. The 24th of March, anno Dom. 1694[/]5 [i.e., 1693/4].",,"[New York : Printed by William Bradford,",,
,"Evans","N00575",,,,,,,,"New York (State).","1694]","The fourth Assembly, second sessions: beginning the 4th day of October, and ending the 23d of the same, anno regni Regis & Regina Gulielmi & Mariae, Angliae, Scotiae, Franciae & Hiberniae, sexto.",,"[New York : Printed by William Bradford,",,
,"Evans","N00576",,,,,,,,"New York (N.Y.).","1694]","The charter of the city of New-York.",,"[New York : Printed by William Bradford,",,
,"Evans","N00577",,,,,,,," Noyes, James, 1608-1656.",1694,"A short catechism composed by Mr. James Noyes, late teacher of the Church of Christ of Newbury, in New-England. ; For the use of the children there.",,"Boston, : Printed by Bartholomew Green.,",,
,"Evans","N00578",,,,,,,," Oliver, John, 1601-1661.",1694,"A present to be given to teeming women, by their husbands, or friends. Containing directions for women with child. How to prepare for the hour of travail. : Written first for the private use of a gentlewoman of quality: and now published for the common good. / By John Oliver, less than the least of all saints[.] ; [Seven lines from Genesis]",,"Boston : Printed and sold by Benjamin Harris, at the Sign of the Bible, over against the Blew-Anchor.,",,
,"Evans","N00581",,,,,,,," Willard, Samuel, 1640-1707.",1694,"The character of a good ruler. As it was recommended in a sermon preached before His Excellency the governour, and the Honourable Counsellors, and Assembly of the Representatives of the province of Massachusetts-Bay in New-England. On May 30. 1694. Which was the day for election of councellors for that province. / By Samuel Willard, teacher of a church in Boston.",,"Boston : Printed by Benjamin Harris, for Michael Perry, under the west end of the town-house.,",,
,"Evans","N00582",,,,,,,," Willard, Samuel, 1640-1707.",1694,"The law established by the Gospel or, A brief discourse, wherein is asserted and declared, the great honour which is put upon the law of God, in the Gospel way of justification be faith alone. Being the substance of a sermon preached on the lecture in Boston, September 20. 1694. / By Samuel Willard, teacher of a church there. ; [Three lines from Matthew]",,"Boston in New-England, : Printed by Bartholomew Green, for Michael Perry, at the west end of the Exchange.,",,
,"Evans","N00583",,,,,,,," Willard, Samuel, 1640-1707.",1694,"Reformation the great duty of an afflicted people. Setting forth the sin and danger there is in neglecting of it, under the continued and repeated judgments of God. : Being the substance of what was preached on a solemn day of humiliation kept by the Third Gathered Church in Boston, on August. 23d. 1694. / By Samuel Willard, teacher of the said church. ; [Four lines from Zechariah]",,"Boston in New-England, : Printed and sold by Bartholomew Green,,",,
,"Evans","N00584",,,,,,,,,1695,"The psalms hymns and spiritual songs, of the Old and New-Testament, faithfully translated into English metre. ; For the use, edification and comfort of the saints in publick and private: especially in New-England. ; [Eight lines of Scripture references and texts]",,"Boston, : Printed by John Allen, and Vavasour Harris, for Samuel Phillips, at the Brick-Shop, near the Town-House.,",,
,"Evans","N00585",,,,,,,,,"February 21. 1694,5 [1695].","The Earthquake. Naples; September 21. 1694. We have now received a more particular account of the earthquake that lately happened in this kingdom. ...",,"Boston, N.E. : Reprinted by B. Green.,",,
,"Evans","N00588",,,,,,,,"Massachusetts.",1695,"Acts and laws, passed by the Great and General Court or Assembly of Their Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston the thirtieth day of May, 1694. And continued by several adjournments unto Wednesday the twenty seventh day of February following: being the fourth sessions. Anno regni Guilielmi, et Mariae, regis et reginae, Angliae, Scotiae, Franciae, et Hiberniae, septimo.",,"Boston. : Printed by Bartholomew Green, printer to His Excellency, the governour and Council.,",,
,"Evans","N00589",,,,,,,,"Massachusetts.",1695,"Acts and laws, passed by the Great and General Court or Assembly of His Majesties province of the Massachusetts-Bay, in New-England. Begun and held at Boston, on Wednesday the twenty-ninth of May. 1695. Anno regni Guilielmi, tertii, Angliae, Scotiae, Franciae, et Hiberniae, regis, septimo.",,"Boston. : Printed by Bartholomew Green, printer the governour and Council,,",,
,"Evans","N00590",,,,,,,,"Massachusetts.",1695,"Acts and laws, passed by the Great and General Court or Assembly of His Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston the twenty-ninth day of May, 1695. And continued by adjournment until Wednesday the fourteenth of August following. Anno regni Guilielmi, tertii, Angliae, Scotiae, Franciae, et Hiberniae, regis, septimo.",,"Boston. : Printed by Bartholomew Green and John Allen, printer to the governour and Council,,",,
,"Evans","N00591",,,,,,,,"Massachusetts.",1695,"Acts and laws, passed by the Great and General Court or Assembly of His Majesties province of the Massachusetts-Bay, in New-England. Begun at Boston the twenty-ninth day of May, 1695. And continued by several adjournments until Wednesday the twentieth of November following. Anno regni Guilielmi tertii, Angliae, Scotiae, Franciae, et Hiberniae, regis, septimo.",,"Boston. : Printed by Bartholomew Green and John Allen, printers to the governour and Council.,",,
,"Evans","N00592",,,,,,,," Mather, Cotton, 1663-1728.",1695,"Durable riches. Two brief discourses, occasioned by the impoverishing blast of heaven, which the undertakings of men, both by sea and land, have met withal. : The one, handling, the true cause of loosing; the other, giving, the true way of thriving. / By Cotton Mather. ; [Four lines of quotations in Latin]",,"Boston, : printed by John Allen, for Vavasour Harris, and are to be sold at his shop overagainst the old meeting-house.,",,
,"Evans","N00593",,,,,,,," Mather, Cotton, 1663-1728.",1695,"Help for distressed parents. Or, Counsels & comforts for godly parents afflicted with ungodly children; and warnings unto children to beware of all those evil courses, which would be afflictive unto their parents. / By Cotton Mather. ; [Two lines of quotation in Latin]",,"Boston, : Printed by John Allen, for Vavasour Harris, and are to be sold at the sign of the Bible, overagainst the Blew Anchor.,",,
,"Evans","N00594",,,,,,,," Mather, Cotton, 1663-1728.",1695,"Johannes in eremo. Memoirs, relating to the lives, of the ever-memorable, Mr. John Cotton, who dyed, 23.d. 10.m. 1652. Mr. John Norton, who dyed, 5.d. 2.m. 1663. Mr. John Wilson, who dyed, 7.d. 6.m. 1667. Mr. John Davenport, who dyed, 15.d. 1.m. 1670. Reverend and renowned ministers of the Gospel, all, in the more immediate service of one church, in Boston; and Mr. Thomas Hooker, who dyed, 7.d. 5.m. 1647. Pastor of the church at Hartford; New-England. / Written, by Cotton Mather. ; [Three lines of Latin quotation]",,"[Boston] : Printed for and sold by Michael Perry, at his shop, under the west end of the Town-House.,",,
,"Evans","N00595",,,,,,,," Mather, Cotton, 1663-1728.",1695,"Memoria Wilsoniana. Or, Some dues unto the memory of the truly Reverend & renowned Mr. John Wilson, the first Pastor of Boston: who expired August. 7. 1667. Aged, 79. Paid by Cotton Mather. ; [Two lines of Latin quotation]",,"[Boston] : Printed for and sold by Michael Perry, at his shop, under the west end of the Town-House, in Boston, in N.E.,",,
