UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,TCP Plain Texts,K032322.000,,CW3311921177,,48101800,,T26874,,Centlivre Susanna 1667?-1723,1715,A WIFE WELL MANAG'D. A FARCE.,,London : printed and sold by S. Keimer at the Printing-Press in Pater-Noster-Row,,
,TCP Plain Texts,K032330.000,,CW3310074790,,58900900,,T26882,,Centlivre Susanna 1667?-1723,1737,THE Perjur'd Husband: OR THE Adventures of VENICE. A TRAGEDY. As it is Acted at the THEATRE-ROYAL IN DRURY-LANE. BY His MAJESTY's Servants.,,London : printed for W. Feales at Rowe's-Head over-against St. Clement's Church in the Strand,,
,TCP Plain Texts,K032335.000,,CW3310139681,,57801000,,T26889,,Addison Joseph 1672-1719,1713,CATO. A TRAGEDY. As it is Acted at the THEATRE-ROYAL in Drury-Lane BY Her MAJESTY's Servants.,,London : printed for J. Tonson at Shakespear's Head over-against Catherine-Street in the Strand,,
,TCP Plain Texts,K032341.000,,CW3306442089,,706300200,,T26895,,Dibdin Charles 1745-1814,1768,Damon and Phillida. Altered from CIBBER into a COMIC OPERA. With the Addition of NEW SONGS and CHORUSSES. As it is performed at the THEATRE ROYAL IN DRURY-LANE.,,London : printed for W. Griffin at Garrick's Head in Catharine-Street Strand,,
,TCP Plain Texts,K032473.000,,CW3318280288,,210502000,,T27111,,Francklin Thomas 1721-1784,1758,A SERMON Preach'd at Queen-Street Chapel AND St. Paul's Covent-Garden; On FRIDAY the 17th of February 1758. Being the Day appointed for a General fast.,,London : printed for R. Francklin in Russel-Street Covent-Garden,,
,TCP Plain Texts,K032686.000,,CW3319766632,,417200700,,T27412,,Mason William 1719-1791,1760,Antinomian Heresy exploded: IN AN APPEAL TO THE CHRISTIAN WORLD; Against the Unscriptural DOCTRINES and Licentious TENETS of Mr. JAMES RELLY: Advanced in His TREATISE of UNION &amp;c.,,London : printed and sold by M. Lewis in Paternoster-Row; also sold by G. Keith in Gracechurch,,
,TCP Plain Texts,K032959.000,,CW3324634151,,90500800,,T27908,,Webb William mate of the Doddington East Indiaman,1756,AN AUTHENTIC NARRATIVE Of the Loss of the DODDINGTON INDIAMAN And of the Adventures of those on board who survived the Shipwreck; from the Journal of one of the surviving Officers.,,London : printed and sold at Bailey's printing and register office at the Ship and Crown in Le,,
,TCP Plain Texts,K033670.000,,CW3310483689,,163500500,,T29224,,Churchill C. (Charles) 1731-1764,1765,THE JOURNEY. A FRAGMENT. BY C. CHURCHILL.,,London : printed for John Churchill. (executor to the late C. Churchill) and sold by W. Flexney,,
,TCP Plain Texts,K033708.000,,CW3312456347,,438900500,,T29271,,Bickerstaff Isaac 1735-1812,1761,JUDITH. A SACRED DRAMA. As it is performed at the THEATRE ROYAL In DRURY-LANE. The MUSIC composed by Dr. ARNE.,,London : printed for J. Coote in Pater-Noster Row; and T. Davies in Russel-Street Covent-Gard,,
,TCP Plain Texts,K033787.000,,CW3312036961,,48102300,,T29429,,Garrick David 1717-1779,1770,KING ARTHUR: OR THE BRITISH WORTHY. A MASQUE.,,London : printed for W. Strahan L. Hawes and Co. T. Davies T. Lownds T. Becket and W. Griffi,,
,TCP Plain Texts,K033911.000,,CW3309714079,,47503000,,T29686,,Lillo George 1693-1739,1740,Britannia and Batavia: A MASQUE. Written on the MARRIAGE of the PRINCESS ROYAL With his HIGHNESS the PRINCE of ORANGE. By the late Mr. LILLO.,,London : printed for John Gray at the Cross-Keys in the Poultry near Cheapside,,
,TCP Plain Texts,K035015.000,,CW3313609852,,628600200,,T31626,,Francis Philip 1708?-1773,1754,CONSTANTINE: A TRAGEDY. As it is ACTED at the THEATRE-ROYAL IN COVENT-GARDEN.,,London : printed for A. Millar over-against Catherine-Street in the Strand,,
,TCP Plain Texts,K035226.000,,CW3310152140,,72502400,,T31976,,Addison Joseph 1672-1719,1734,A DISCOURSE ON Antient and Modern LEARNING. By the late Right Honourable JOSEPH ADDISON Esq Published from an Original MANUSCRIPT of Mr. ADDISON's prepared and corrected by himself.,,London : printed for T. Osborne in Gray's Inn,,
,TCP Plain Texts,K035335.000,,CW3316499312,,1118501200,,T32142,,Mason William 1725-1797,1782,THE DEAN AND THE 'SQUIRE: A POLITICAL ECLOGUE. HUMBLY DEDICATED TO SOAME JENYNS Esq By the Author of the Heroic Epistle to Sir WILLIAM CHAMBERS &amp;c.,,London : printed for J. Debrett successor to Mr. Almon opposite Burlington House in Piccadill,,
,TCP Plain Texts,K035521.000,,CW3313791854,,670100500,,T32415,,Hawkesworth John 1715?-1773,1761,EDGAR and EMMELINE: A FAIRY TALE.,,London : printed for H. Payne and W. Cropley at Dryden's Head in Pater-Noster Row,,
,TCP Plain Texts,K035585.000,,CW3310104566,,118702800,,T32518,,Boswell James 1740-1795,1761,AN ELEGY ON THE DEATH OF An amiable YOUNG LADY. WITH An Epistle from MENALCAS to LYCIDAS. To which are prefixed Three Critical Recommendatory LETTERS.,,Edinburgh : printed by A. Donaldson and J. Reid. For Alex. Donaldson,,
,TCP Plain Texts,K035594.000,,CW3301030213,,309500200,,T32529,,Hayley William 1745-1820,1795,AN ELEGY ON THE DEATH OF The Honourable Sir WILLIAM JONES A JUDGE OF THE SUPREME COURT OF JUDICATURE IN BENGAL AND PRESIDENT OF THE ASIATIC SOCIETY.,,London : printed for T. Cadell jun. and W. Davies (successors to Mr. Cadell) in the Strand,,
,TCP Plain Texts,K035616.003,,CW3310986839,,258200103,,T32597,,Kames Henry Home Lord 1696-1782,1762,ELEMENTS OF CRITICISM.,,Edinburgh : printed for A. Millar London; and A. Kincaid &amp;#38; J. Bell Edinburgh,,
,TCP Plain Texts,K035681.000,,CW3311587578,,58302900,,T32706,,Cobb James 1756-1818,1787,ENGLISH READINGS; A COMIC PIECE IN ONE ACT.,,London : printed for C. Dilly in the Poultry,,
,TCP Plain Texts,K035773.000,,CW3310412225,,131303800,,T32839,,Mason William 1725-1797,1777,AN EPISTLE TO DR. SHEBBEARE: TO WHICH IS ADDED AN ODE TO SIR FLETCHER NORTON IN IMITATION OF HORACE ODE VIII. BOOK IV.,,London : printed for J. Almon opposite Burlington-House Piccadilly,,
,TCP Plain Texts,K035795.000,,CW3310748745,,220801300,,T32875,,Churchill C. (Charles) 1731-1764,1763,AN EPISTLE TO WILLIAM HOGARTH.,,London : printed for the author and sold by J. Coote at the King's Arms in Pater-Noster-Row,,
,TCP Plain Texts,K035830.000,,CW3315415814,,957500500,,T32925,,Dibdin Charles 1745-1814,1778,ROSE and COLIN A COMIC OPERA IN ONE ACT. As it is performed at the THEATRE-ROYAL IN COVENT GARDEN.,,London : printed for G. Kearsly No. 46 Fleet-Street,,
,TCP Plain Texts,K035831.000,,CW3315194587,,919600200,,T32926,,Dibdin Charles 1745-1814,1778,THE WIVES REVENGED; A COMIC OPERA IN ONE ACT. As it is performed at the THEATRE-ROYAL IN COVENT-GARDEN.,,London : Printed for G. Kearsly No. 46 Fleet-Street,,
,TCP Plain Texts,K035832.000,,CW3314506931,,822600200,,T32928,,Dibdin Charles 1745-1814,1779,THE CHELSEA PENSIONER: A COMIC OPERA. IN TWO ACTS. As it is Performed at the THEATRE-ROYAL COVENT-GARDEN.,,London : printed for G. Kearsly near Serjeant's-Inn Fleet-Street,,
,TCP Plain Texts,K035870.000,,CW3316174708,,1070000300,,T32973,,Defoe Daniel 1661?-1731,1703,THE Sincerity of the Dissenters VINDICATED From the Scandal of Occasional Conformity WITH Some Considerations on a late Book Entitul'd Moderation a Vertue.,,London : [s.n.],,
,TCP Plain Texts,K035871.000,,CW3304441423,,340001500,,T32975,,,1703,THE CASE OF DISSENTERS As Affected by the Late BILL Proposed in PARLIAMENT For Preventing Occasional Conformity.,,London : printed and sold by A. Baldwin near the Oxford-Arms in Warwick-Lane,,
,TCP Plain Texts,K035879.000,,CW3306191733,,1150302200,,T32986,,Defoe Daniel 1661?-1731,1702,AN ENQUIRY INTO Occasional Conformity. Shewing that the DISSENTERS Are no Way Concern'd in it.,,London : [s.n.],,
,TCP Plain Texts,K035921.000,,CW3314269033,,786800200,,T33050,,Hawkins John Sir 1719-1789,1770,AN ACCOUNT OF THE INSTITUTION and PROGRESS OF THE ACADEMY OF ANCIENT MUSIC. WITH A COMPARATIVE VIEW of the MUSIC of the PAST and PRESENT TIMES. BY A MEMBER. ESTO PERPETUA! Padre PAOLO SARPI.,,London : [s.n.],,
,TCP Plain Texts,K036062.000,,CW3324744283,,107300800,,T33340,,Brown John 1715-1766,1745,AN ESSAY on SATIRE: Occasion'd by the DEATH of Mr. POPE.,,London : printed for R. Dodsley at Tully's Head in Pall-Mall,,
,TCP Plain Texts,K036380.000,,CW3317473045,,35900400,,T33873,,Brown John 1715-1766,1758,AN EXPLANATORY DEFENCE OF THE ESTIMATE OF THE MANNERS AND PRINCIPLES OF THE TIMES. BEING An APPENDIX to that Work occasioned by the Clamours lately raised against it among certain Ranks of Men.,,London : printed for L. Davis and C. Reymers against Grays-Inn-Gate Holborn,,
,TCP Plain Texts,K036466.000,,CW3310074602,,58900500,,T34046,,Carey Henry 1687?-1743,1715,THE CONTRIVANCES; OR More Ways than One. As it is Acted at the THEATRE-ROYAL IN DRURY-LANE.,,London : printed for W. Mears at the Lamb and J. Brown at the Black Swan both without Temple-B,,
,TCP Plain Texts,K036554.000,,CW3312016568,,380900700,,T34218,,Hartson Hall d. 1773,1767,THE Countess of Salisbury.,,London : sold by W. Griffin in Catharine-Street,,
,TCP Plain Texts,K036683.000,,CW3310157923,,72803100,,T34448,,Centlivre Susanna 1667?-1723,1717,THE CRUEL GIFT: A TRAGEDY. As it is Acted At the THEATRE ROYAL in Drury-Lane By His MAJESTY's Servants.,,London : printed for E. Curl in Fleet-Street and A. Bettesworth in Pater-Noster Row,,
,TCP Plain Texts,K036706.000,,CW3317024964,,1205900200,,T34498,,Brown John 1715-1766,1763,THE CURE OF SAUL. A SACRED ODE. Written by DR. BROWN.,,London : printed for L. Davis and C. Reymers,,
,TCP Plain Texts,K036801.000,,CW3300989185,,237100300,,T34655,,Hawkins John Sir 1719-1789,1780,A DISSERTATION ON THE ARMORIAL ENSIGNS OF THE COUNTY OF MIDDLESEX AND OF THE ABBEY AND CITY OF WESTMINSTER. BY SIR JOHN HAWKINS KNT. CHAIRMAN of the QUARTER and GENERAL SESSIONS of the PEACE and of OYER and TERMINER for the same COUNTY.,,[London] [s.n.],,
,TCP Plain Texts,K036824.000,,CW3312995554,,131401400,,T34690,,Oldys William 1696-1761,1731,A DISSERTATION UPON PAMPHLETS.,,London : [s.n.],,
,TCP Plain Texts,K036921.000,,CW3311745815,,345900400,,T34841,,Boswell James 1740-1795,1767,DORANDO A SPANISH TALE.,,London : printed for J. Wilkie at the Bible in St. Paul's Church-Yard. Sold also by J. Dodsley i,,
,TCP Plain Texts,K036971.000,,CW3310022950,,152900900,,T34920,,Downman Hugh 1740-1809,1775,THE DRAMA A POEM.,,London : printed for J. Williams (no. 39) Fleet Street,,
,TCP Plain Texts,K037200.000,,CW3310147067,,58501900,,T35272,,Cumberland Richard 1732-1811,1797,FALSE IMPRESSIONS: A COMEDY IN FIVE ACTS. PERFORMED At the Theatre Royal Covent Garden. BY RICHARD CUMBERLAND ESQ.,,London : printed for C. Dilly in the Poultry,,
,TCP Plain Texts,K037240.000,,CW3314390574,,670002500,,T35353,,Hill Aaron 1685-1750,1743,THE FANCID.,,London : printed for J. Osborn at the [Golden-Ball] in Pater-Noster Row,,
,TCP Plain Texts,K037302.000,,CW3310245178,,152601800,,T35438,,Cowley Mrs. (Hannah) 1743-1809,1788,THE FATE OF SPARTA; OR THE RIVAL KINGS. A TRAGEDY. AS IT IS ACTED AT THE THEATRE-ROYAL IN DRURY-LANE. BY MRS. COWLEY.,,London : printed for G. G. J. and J. Robinson Pater-Noster-Row,,
,TCP Plain Texts,K037448.000,,CW3315804757,,1030601600,,T35679,,,1732,THE GOLDEN VERSES OF PYTHAGORAS.,,London : printed for J. Tonson: and sold by W. Feales at Rowe's Head the Corner of Essex-Stree,,
,TCP Plain Texts,K037647.000,,CW3306676325,,1193000100,,T36030,,Dibdin Charles 1745-1814,1787,HARVEST-HOME. A COMIC OPERA IN TWO ACTS. AS PERFORMED WITH UNIVERSAL APPLAUSE AT THE THEATRE-ROYAL IN THE HAY-MARKET. BY MR. DIBDIN.,,London : printed for Harrison and Co. No 18 Paternoster-Row,,
,TCP Plain Texts,K037672.000,,CW3312016647,,380900800,,T36072,,Delap J. (John) 1725-1812,1762,HECUBA A TRAGEDY. As it is Acted at the THEATRE ROYAL IN DRURY-LANE.,,London : printed for R. and J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K037679.000,,CW3315657260,,1020700300,,T36080,,Burgoyne John 1722-1792,1786,THE HEIRESS. A COMEDY IN FIVE ACTS. AS PERFORMED AT THE THEATRE-ROYAL DRURY-LANE.,,London : printed for J. Debrett Opposite Burlington-House Piccadilly,,
,TCP Plain Texts,K037803.000,,CW3309972882,,54900300,,T36329,,Cibber Theophilus 1703-1758,1723,AN HISTORICAL TRAGEDY OF THE CIVIL WARS In the REIGN of King HENRY VI.,,London : printed for J. Walthoe Jun. in Cornhill; W. Chetwood in Russel-Street Covent-Garden;,,
,TCP Plain Texts,K038285.000,,CW3314791150,,870900300,,T37135,,Churchill C. (Charles) 1731-1764,1764,INDEPENDENCE.,,London : printed for the author; and sold by J. Almon in Piccadilly; J. Coote in Pater-Noster-,,
,TCP Plain Texts,K038447.000,,CW3310156522,,72801100,,T37407,,Colman George 1762-1836,1796,THE IRON CHEST: A PLAY; IN THREE ACTS. WRITTEN BY GEORGE COLMAN THE YOUNGER. WITH A PREFACE.,,Dublin : printed by Thomas Burnside for P. Wogan J. Rice and G. Folingsby,,
,TCP Plain Texts,K038456.000,,CW3309522981,,81902300,,T37422,,Mason William 1725-1797,1749,ISIS. AN ELEGY.,,London : printed for R. Dodsley at Tully's Head in Pall-Mall and sold by M. Cooper in Pater-Nos,,
,TCP Plain Texts,K038498.000,,CW3306675023,,1182800900,,T37490,,Popple William 1701-1764,1734,THE LADY's REVENGE: OR The ROVER Reclaim'd. A COMEDY. As it is Acted at the THEATRE ROYAL in Covent-Garden.,,London : printed for J. Brindley at the King's-Arms New Bond-Street Bookbinder to her Majesty,,
,TCP Plain Texts,K038677.000,,CW3311305851,,290803600,,T37847,,Francis Philip 1708?-1773,1761,A LETTER FROM A Right Honourable PERSON. And the Answer to it Translated into Verse as nearly as the different Idioms of PROSE and POETRY will allow. With Notes Historical Critical Political &amp;c.,,London : printed for W. Nicoll in St. Paul's Church Yard,,
,TCP Plain Texts,K038693.000,,CW3305934969,,1076100800,,T37875,,Burke Edmund 1729-1797,1777,A LETTER FROM EDMUND BURKE Esq One of the Representatives in Parliament for the City of BRISTOL TO JOHN FARR and JOHN HARRIS Esqrs. Sheriffs of that City ON THE AFFAIRS OF AMERICA.,,London : printed for J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K038710.000,,CW3303801624,,41502200,,T37899,,Burke Edmund 1729-1797,1791,A LETTER FROM MR. BURKE TO A MEMBER OF THE NATIONAL ASSEMBLY; IN ANSWER TO SOME OBJECTIONS TO HIS BOOK ON FRENCH AFFAIRS.,,[London] : Paris printed and London re-printed for J. Dodsley Pall-Mall,,
,TCP Plain Texts,K038746.000,,CW3317560579,,46902200,,T37952,,Burke Edmund 1729-1797,1792,A LETTER FROM THE RIGHT HON. EDMUND BURKE M.P. IN THE KINGDOM OF GREAT BRITAIN TO SIR HERCULES LANGRISHE BART. M.P. ON THE SUBJECT OF ROMAN CATHOLICS OF IRELAND AND THE PROPRIETY OF ADMITTING THEM TO THE ELECTIVE FRANCHISE CONSISTENTLY WITH THE PRINCIPLES OF THE CONSTITUTION AS ESTABLISHED AT THE REVOLUTION.,,London : printed for J. Debrett opposite Burlington-House Piccadilly,,
,TCP Plain Texts,K038748.000,,CW3304771670,,512201600,,T37954,,Burke Edmund 1729-1797,1797,A LETTER FROM THE RIGHT HON. EDMUND BURKE TO HIS GRACE THE DUKE OF PORTLAND ON THE CONDUCT OF THE MINORITY IN PARLIAMENT CONTAINING Fifty-four Articles of Impeachment AGAINST THE RIGHT HON. C. J. FOX.,,Dublin : printed by J. Chambers No. 5 Abbey-Street,,
,TCP Plain Texts,K038763.000,,CW3304145796,,61804000,,T37975,,Burke Edmund 1729-1797,1797,A LETTER FROM THE Rt. Honourable Edmund Burke TO HIS GRACE THE DUKE OF PORTLAND ON THE Conduct of the Minority in Parliament. CONTAINING FIFTY-FOUR ARTICLES OF IMPEACHMENT AGAINST The Rt. Hon. C. J. Fox. FROM THE ORIGINAL COPY IN THE POSSESSION OF THE NOBLE DUKE.,,London : printed for the editor and sold by J. Owen No. 168 Piccadilly,,
,TCP Plain Texts,K039073.000,,CW3301692400,,520000500,,T38436,,Cumberland Richard 1732-1811,1767,A LETTER To the RIGHT REVEREND The Lord Bishop of O----d. CONTAINING Some Animadversions upon a Character given of the late Dr. BENTLEY IN A LETTER from a late Professor in the University of Oxford to the Right Rev. Author of the Divine Legation of MOSES demonstrated.,,London : printed for J. Wilkie in St. Paul's Church-Yard,,
,TCP Plain Texts,K039111.000,,CW3302433468,,610500300,,T38490,,Cradock Joseph 1742-1826,1770,LETTERS FROM SNOWDON: DESCRIPTIVE OF A TOUR THROUGH THE NORTHERN COUNTIES of WALES. CONTAINING THE ANTIQUITIES HISTORY AND STATE OF THE COUNTRY: WITH THE MANNERS AND CUSTOMS OF THE INHABITANTS.,,London : printed for J. Ridley in St. James's-Street; and W. Harris No 70 St. Paul's Church-Y,,
,TCP Plain Texts,K039143.000,,CW3303857032,,118500400,,T38523,,Burke William 1730-1798,1777,THE LETTERS OF VALENS (Which originally appeared in the London Evening Post) WITH CORRECTIONS EXPLANATORY NOTES AND A PREFACE By the AUTHOR.,,London : printed for J. Almon opposite Burlington-House in Piccadilly,,
,TCP Plain Texts,K039324.000,,CW3309714744,,47600700,,T38807,,Garrick David 1717-1779,1742,THE LYING VALET; In Two ACTS. As it is performed GRATIS At The Theatre in GOODMAN'S-FIELDS.,,London : printed for and sold by Paul Vaillant facing Southampton-Street in the Strand; and J.,,
,TCP Plain Texts,K039355.000,,CW3310221417,,134200800,,T38853,,Cowley Mrs. (Hannah) 1743-1809,1780,THE MAID OF ARRAGON; A TALE.,,London : printed by T. Spilsbury for L. Davis T. Longman J. Dodsley T. Cadell W. Owen S. C,,
,TCP Plain Texts,K039360.000,,CW3313181018,,537101000,,T38859,,Bickerstaff Isaac 1735-1812,1765,THE MAID OF THE MILL. A COMIC OPERA. As it is Performed at the THEATRE ROYAL IN COVENT GARDEN. The Music Compiled and the Words written By the AUTHOR of LOVE IN A VILLAGE.,,London : printed for J. Newbery; R. Baldwin; T. Caslon; W. Griffin; W. Nicoll; T. Lownds; and T.,,
,TCP Plain Texts,K039425.000,,CW3310072414,,57602300,,T38951,,Centlivre Susanna 1667?-1723,1709,The Man's bewitch'd; OR The Devil to do about Her. A COMEDY As it is Acted at the NEW-THEATRE IN THE HAY-MARKET; BY HER MAJESTY's SERVANTS.,,London : printed for Bernard Lintott between the Two Temple-Gates [ ] in Fleet-Street,,
,TCP Plain Texts,K039429.000,,CW3310483615,,163500100,,T38961,,Delap J. (John) 1725-1812,1751,MARCELLUS: A MONODY.,,London : printed for R. Dodsley in Pall-Mall; and sold by M. Cooper in Pater-Noster-Row,,
,TCP Plain Texts,K039442.000,,CW3309728362,,54300500,,T38978,,Lillo George 1693-1739,1738,MARINA: A PLAY OF THREE ACTS. As it is Acted at the THEATRE ROYAL IN CONVENT-GARDEN. Taken from PERICLES PRINCE of TYRE.,,London : printed for John Gray at the Cross-Keys in the Poultry near Cheapside,,
,TCP Plain Texts,K039488.000,,CW3313283483,,569100900,,T39062,,Garrick David 1717-1779,1775,MAY-DAY: OR THE LITTLE GIPSY. A MUSICAL FARCE OF ONE ACT.,,London : printed for T. Becket the Corner of the Adelphi in the Strand,,
,TCP Plain Texts,K039801.000,,CW3313006676,,206800700,,T39559,,Gentleman Francis 1728-1784,1754,NARCISSA AND ELIZA. A DRAMATIC TALE.,,London : printed for J. Bouquet at the White-Hart in Pater-Noster-Row,,
,TCP Plain Texts,K039855.000,,CW3306170544,,962001000,,T39642,,White Gilbert 1720-1793,1789,THE NATURAL HISTORY AND ANTIQUITIES OF SELBORNE IN THE COUNTY OF SOUTHAMPTON: WITH ENGRAVINGS AND AN APPENDIX.,,London : printed by T. Bensley; for B. White and Son at Horace's Head Fleet Street,,
,TCP Plain Texts,K039927.000,,CW3310257618,,154200900,,T39738,,Garrick David 1717-1779,1766,NECK OR NOTHINGâ–ª A FARCE. IN TWO ACTS. AS IT IS PERFORMED AT THE THEATRE ROYAL IN DRURY-LANE.,,London : printed for T. Becket and Co. near Surry-Street in the Strand,,
,TCP Plain Texts,K040019.000,,CW3306963341,,161901100,,T39882,,Whiston William 1667-1752,1714,A New METHOD For Discovering the LONGITUDE BOTH AT SEA and LAND Humbly Proposed to the Consideration of the PUBLICK.,,London : printed for John Phillips at the Black Bull in Cornhill,,
,TCP Plain Texts,K040521.000,,CW3317025004,,1205900400,,T40804,,Churchill C. (Charles) 1731-1764,1762,THE GHOST. BY C. CHURCHILL. BOOK III.,,London : printed for the author and sold by William Flexney near Gray's-Inn Gate Holborn,,
,TCP Plain Texts,K040564.000,,CW3316707027,,163702400,,T40890,,Cibber Theophilus 1703-1758,1752,A LICK at a LIAR: OR Calumny Detected.,,London : printed for R. Griffites [sic] in St Paul's Church-Yard,,
,TCP Plain Texts,K040638.000,,CW3312016809,,380901000,,T41007,,Bickerstaff Isaac 1735-1812,1768,Lionel and Clarissa. A COMIC OPERA. As it is Performed at the THEATRE-ROYAL IN COVENT-GARDEN.,,London : printed for W. Griffin in Catharine-Street Strand. MDCCXLVIII. (P. 1s 6d.),,
,TCP Plain Texts,K040713.000,,CW3315315011,,811500900,,T41160,,Lillo George 1693-1739,1731,THE London Merchant: OR THE HISTORY OF GEORGE BARNWELL. As it is Acted at the THEATRE-ROYAL IN DRURY-LANE. By HIS MAJESTY's Servants.,,London : printed for J. Gray at the Cross-Keys in the Poultry; and sold by J. Roberts in Warwi,,
,TCP Plain Texts,K040720.000,,CW3309522779,,81901300,,T41172,,Glover Richard 1712-1785,1739,LONDON: OR THE PROGRESS OF COMMERCE. A POEM. By Mr. GLOVER. THE SECOND EDITION.,,London : printed for T. Cooper at the Globe in Paternoster-Row,,
,TCP Plain Texts,K040829.000,,CW3316666624,,1174700500,,T41367,,Carey George Saville 1743-1807,1767,MOMUS A POEM; OR A CRITICAL EXAMINATION INTO THE MERITS of the PERFORMERS AND COMIC PIECES AT THE THEATRE ROYAL in the HAY-MARKET.,,London : printed for the author and sold by J. Almon opposite Burlington-House Piccadilly an,,
,TCP Plain Texts,K040908.000,,CW3303979758,,44700700,,T41507,,Burke Edmund 1729-1797,1784,MR. BURKE'S SPEECH On the 1st DECEMBER 1783 UPON THE QUESTION FOR THE SPEAKER'S LEAVING THE CHAIR IN ORDER FOR THE HOUSE TO RESOLVE ITSELF INTO A COMMITTEE ON MR. FOX's East India Bill.,,London : printed for J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K040910.000,,CW3324584601,,64001800,,T41509,,Burke Edmund 1729-1797,1785,Mr. BURKE's SPEECH ON THE MOTION MADE FOR PAPERS RELATIVE TO THE DIRECTIONS FOR CHARGING THE NABOB OF ARCOT'S PRIVATE DEBTS TO EUROPEANS ON THE REVENUES OF THE CARNATIC. FEBRUARY 28th 1785. WITH AN APPENDIX containing several Documents.,,London : printed for J. Dodsley Pall-Mall,,
,TCP Plain Texts,K041028.000,,CW3305745776,,567600200,,T41729,,Burke Edmund 1729-1797,1769,OBSERVATIONS ON A LATE TATE OF THE NATION.,,London : printed for J. Dodsley in Pall-Mall. MDDCLXIX,,
,TCP Plain Texts,K041060.000,,CW3307892783,,412700500,,T41781,,Oldys William 1696-1761,1753,OBSERVATIONS On the CURE of WILLIAM TAYLOR THE BLIND BOY of Ightham in Kent; Who being born with Cataracts in both Eyes was at Eight Years of Age brought to Sight on the 8th of October 1751 By Mr. JOHN TAYLOR junr. OCULIST in Hatton Garden.A SPECIMEN OF SOME Of the MANY Remarkable CURES OF Various Diseases in the EYES and EYE-LIDS; PERFORM'D BY Mr. JOHN TAYLOR jun. OCULIST IN HATTON GARDEN since the Year 1743. Containing a List of the Patients Names and their respective Places of Abode.,,[London] : Printed by E. Owen in Hand-Court Holborn,,
,TCP Plain Texts,K041151.000,,CW3309793036,,122702500,,T41927,,Warton Thomas 1728-1790,1751,ODE FOR MUSIC AS PERFORMED AT THE THEATRE in OXFORD On the SECOND of JULY 1751. Being the ANNIVERSARY appointed by The late Lord CREW Bishop of Durham For the COMMEMORATION of BENEFACTORS to the UNIVERSITY.,,Oxford : printed for R. Clements and J. Barrett; W. Thurlbourne in Cambridge; and R. Dodsley Lo,,
,TCP Plain Texts,K041173.000,,CW3311594780,,146501300,,T41961,,Garrick David 1717-1779,1754,AN ODE ON THE DEATH OF Mr. PELHAM.,,London : printed: and sold by M. Cooper at the Globe in Pater-Noster-Row,,
,TCP Plain Texts,K041177.000,,CW3316495985,,1118300300,,T41970,,Gray Thomas 1716-1771,1769,ODE PERFORMED IN THE SENATE-HOUSE AT CAMBRIDGE JULY 1 1769 AT THE INSTALLATION OF HIS GRACE AUGUSTUS-HENRY FITZROY DUKE OF GRAFTON CHANCELLOR OF THE UNIVERSITY. SET TO MUSIC BY Dr. RANDAL PROFESSOR OF MUSIC.,,Cambridge : printed by J. Archdeacon Printer to the University. For T. &amp;#38; J. Merrill in Cambridg,,
,TCP Plain Texts,K041179.000,,CW3309792766,,122701500,,T41972,,Mason William 1725-1797,1749,ODE Performed in the SENATE-HOUSE at CAMBRIDGE July 1 1749. AT THE Installation of His GRACE Thomas Holles Duke of Newcastle CHANCELLOR of the University.,,Cambridge : printed by J. Bentham Printer to the University; sold by W. Thurlbourn Bookseller,,
,TCP Plain Texts,K041189.000,,CW3310221933,,134202100,,T41991,,Sheridan Richard Brinsley 1751-1816,1781,AN ODE TO THE GENIUS OF SCANDAL.,,London : printed for G. Kearsly at No. 46 in Fleetstreet,,
,TCP Plain Texts,K041192.000,,CW3312997341,,146301300,,T41994,,Mason William 1725-1797,1782,ODE TO THE HONOURABLE WILLIAM PITT.,,London : printed for J. Dodsley Pall-Mall,,
,TCP Plain Texts,K041196.000,,CW3310221409,,134200700,,T42000,,Mason William 1725-1797,1779,ODE TO THE NAVAL OFFICERS OF GREAT BRITAIN.,,London : printed for T. Cadell in the Strand,,
,TCP Plain Texts,K041283.000,,CW3310022863,,152900400,,T42117,,Carey Henry 1687?-1743,1735,OF STAGE TYRANTS.,,London : printed for J. Shuckburgh and L. Gilliver in Fleet-Street J. Jackson in Pall-Mall an,,
,TCP Plain Texts,K041358.000,,CW3309732666,,54702700,,T42248,,Burke Edmund 1729-1797,1757,A Philosophical Enquiry INTO THE ORIGIN of our IDEAS OF THE SUBLIME AND BEAUTIFUL.,,London : printed for R. and J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K041482.000,,CW3313176700,,536800300,,T42452,,Brand Hannah d. 1821,1798,PLAYS AND POEMS; BY MISS HANNAH BRAND.,,Norwich : printed by Beatniffe and Payne; and sold by Messrs. F. and C. Rivington St. Paul's Ch,,
,TCP Plain Texts,K041500.000,,CW3310253919,,154000500,,T42497,,Warton Thomas 1728-1790,1747,THE PLEASURES OF MELANCHOLY. A POEM.,,London : printed for R. Dodsley at Tully's Head in Pall-Mall; and sold by M. Cooper at the Globe,,
